Date,Canals to Kuraz Sugar Plantations,Outflow to Lake Turkana
2032-01-01,68.54,0.0
2032-01-02,68.54,0.0
2032-01-03,68.54,0.0
2032-01-04,68.54,0.0
2032-01-05,68.54,0.0
2032-01-06,68.54,0.0
2032-01-07,68.54,0.0
2032-01-08,68.54,0.0
2032-01-09,68.54,0.0
2032-01-10,68.54,0.0
2032-01-11,68.54,0.0
2032-01-12,68.54,0.0
2032-01-13,68.54,0.0
2032-01-14,68.54,0.0
2032-01-15,68.54,0.0
2032-01-16,68.54,0.0
2032-01-17,68.54,0.0
2032-01-18,68.54,0.0
2032-01-19,68.54,0.0
2032-01-20,68.54,0.0
2032-01-21,68.54,0.0
2032-01-22,68.54,0.0
2032-01-23,68.54,0.0
2032-01-24,68.54,0.0
2032-01-25,68.54,0.0
2032-01-26,68.54,0.0
2032-01-27,68.54,0.0
2032-01-28,68.54,0.0
2032-01-29,68.54,0.0
2032-01-30,68.54,0.0
2032-01-31,68.54,0.0
2032-02-01,26.99,0.0
2032-02-02,26.99,0.0
2032-02-03,26.99,0.0
2032-02-04,26.99,0.0
2032-02-05,26.99,0.0
2032-02-06,26.99,0.0
2032-02-07,26.99,0.0
2032-02-08,26.99,0.0
2032-02-09,26.99,0.0
2032-02-10,26.99,0.0
2032-02-11,26.99,0.0
2032-02-12,26.99,0.0
2032-02-13,26.99,0.0
2032-02-14,26.99,0.0
2032-02-15,26.99,0.0
2032-02-16,26.99,0.0
2032-02-17,26.99,0.0
2032-02-18,26.99,0.0
2032-02-19,26.99,0.0
2032-02-20,26.99,0.0
2032-02-21,26.99,0.0
2032-02-22,26.99,0.0
2032-02-23,26.99,0.0
2032-02-24,26.99,0.0
2032-02-25,26.99,0.0
2032-02-26,26.99,0.0
2032-02-27,26.99,0.0
2032-02-28,26.99,0.0
2032-02-29,26.99,0.0
2032-03-01,0.0,0.0
2032-03-02,0.0,0.0
2032-03-03,0.0,0.0
2032-03-04,0.0,0.0
2032-03-05,0.0,0.0
2032-03-06,0.0,0.0
2032-03-07,0.0,0.0
2032-03-08,0.0,0.0
2032-03-09,0.0,0.0
2032-03-10,0.0,0.0
2032-03-11,0.0,0.0
2032-03-12,0.0,0.0
2032-03-13,0.0,0.0
2032-03-14,0.0,0.0
2032-03-15,0.0,0.0
2032-03-16,0.0,0.0
2032-03-17,0.0,0.0
2032-03-18,0.0,0.0
2032-03-19,0.0,0.0
2032-03-20,0.0,0.0
2032-03-21,0.0,0.0
2032-03-22,0.0,0.0
2032-03-23,0.0,0.0
2032-03-24,0.0,0.0
2032-03-25,0.0,0.0
2032-03-26,0.0,0.0
2032-03-27,0.0,0.0
2032-03-28,0.0,0.0
2032-03-29,0.0,0.0
2032-03-30,0.0,0.0
2032-03-31,0.0,0.0
2032-04-01,0.0,0.0
2032-04-02,0.0,0.0
2032-04-03,0.0,0.0
2032-04-04,0.0,0.0
2032-04-05,0.0,0.0
2032-04-06,0.0,0.0
2032-04-07,0.0,0.0
2032-04-08,0.0,0.0
2032-04-09,0.0,0.0
2032-04-10,0.0,0.0
2032-04-11,0.0,0.0
2032-04-12,0.0,0.0
2032-04-13,0.0,0.0
2032-04-14,0.0,0.0
2032-04-15,0.0,0.0
2032-04-16,0.0,0.0
2032-04-17,0.0,0.0
2032-04-18,0.0,0.0
2032-04-19,0.0,0.0
2032-04-20,0.0,0.0
2032-04-21,0.0,0.0
2032-04-22,0.0,0.0
2032-04-23,0.0,0.0
2032-04-24,0.0,0.0
2032-04-25,0.0,0.0
2032-04-26,0.0,0.0
2032-04-27,0.0,0.0
2032-04-28,0.0,0.0
2032-04-29,0.0,0.0
2032-04-30,0.0,0.0
2032-05-01,0.0,0.0
2032-05-02,0.0,0.0
2032-05-03,0.0,0.0
2032-05-04,0.0,0.0
2032-05-05,0.0,0.0
2032-05-06,0.0,0.0
2032-05-07,0.0,0.0
2032-05-08,0.0,0.0
2032-05-09,0.0,0.0
2032-05-10,0.0,0.0
2032-05-11,0.0,0.0
2032-05-12,0.0,0.0
2032-05-13,0.0,0.0
2032-05-14,0.0,0.0
2032-05-15,0.0,0.0
2032-05-16,0.0,0.0
2032-05-17,0.0,0.0
2032-05-18,0.0,0.0
2032-05-19,0.0,0.0
2032-05-20,0.0,0.0
2032-05-21,0.0,0.0
2032-05-22,0.0,0.0
2032-05-23,0.0,0.0
2032-05-24,0.0,0.0
2032-05-25,0.0,0.0
2032-05-26,0.0,0.0
2032-05-27,0.0,0.0
2032-05-28,0.0,0.0
2032-05-29,0.0,0.0
2032-05-30,0.0,0.0
2032-05-31,0.0,0.0
2032-06-01,0.0,28.07
2032-06-02,0.0,28.07
2032-06-03,0.0,28.07
2032-06-04,0.0,28.07
2032-06-05,0.0,28.07
2032-06-06,0.0,28.07
2032-06-07,0.0,28.07
2032-06-08,0.0,28.07
2032-06-09,0.0,28.07
2032-06-10,0.0,28.07
